year,month,rank,title,author,publisher,publish_date,price,discount,review_cnt,score,site
2025,5,44,이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,2018년10월,18000,10,860,9.2,예스24
2025,5,45,줬으면 그만이지,김주완,피플파워,2023년01월,18000,10,120,9.8,예스24
2025,5,46,김재우의 기초 영어회화 100,김재우,상상스퀘어,2024년12월,17010,10,91,9.7,예스24
2025,5,47,2025 문동균 한국사 지방직 대비 실전 봉투모의고사,문동균,에스티유니타스,2025년04월,10800,10,124,9.9,예스24
2025,5,48,어린이를 위한 철학자의 말,김종원,윌마,2025년03월,17010,10,79,9.8,예스24
2025,5,49,해커스 토익 기출 VOCA (보카),David Cho,해커스어학연구소,2024년08월,11610,10,1166,9.6,예스24
2025,5,50,데일 카네기 인간관계론 (50만부 돌파 초판 무삭제 완역본),데일 카네기,현대지성,2019년10월,10350,10,1327,9.6,예스24
2025,6,1,혼모노,성해나,창비,2025년03월,16200,10,674,9.1,예스24
2025,6,2,청춘의 독서,유시민,웅진지식하우스,2025년04월,17010,10,557,9.4,예스24
2025,6,3,유지만 다이어트 레시피,유지만,길벗,2025년06월,19800,10,52,9.8,예스24
2025,6,4,"첫 여름, 완주",김금희,무제,2025년05월,15300,10,370,9.5,예스24
2025,6,5,안녕이라 그랬어,김애란,문학동네,2025년06월,15120,10,245,9.8,예스24
2025,6,6,단 한 번의 삶,김영하,복복서가,2025년04월,15120,10,373,9.1,예스24
2025,6,7,모순,양귀자,쓰다,2013년04월,11700,10,1804,9.6,예스24
2025,6,8,소년이 온다,한강,창비,2014년05월,13500,10,4537,9.7,예스24
2025,6,9,우리의 낙원에서 만나자 (10만 부 기념 윈터 에디션),하태완,북로망스,2025년05월,17550,10,179,9.8,예스24
2025,6,10,어른의 품격을 채우는 100일 필사 노트,김종원,청림Life,2025년03월,18000,10,218,9.8,예스24
2025,6,11,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성,이투스북,2024년12월,14850,10,195,9.7,예스24
2025,6,12,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성,이투스북,2024년12월,14400,10,147,9.7,예스24
2025,6,13,류수영의 평생 레시피,류수영,세미콜론,2025년06월,22500,10,314,9.7,예스24
2025,6,14,세계 경제 지각 변동,박종훈,글로퍼스,2025년06월,19800,10,65,9.6,예스24
2025,6,15,어른의 행복은 조용하다,태수,페이지2북스,2024년11월,16020,10,401,9.5,예스24
2025,6,16,초역 부처의 말,코이케 류노스케,포레스트북스,2024년05월,16020,10,624,9.5,예스24
2025,6,17,ETS 토익 정기시험 기출문제집 1000 Vol. 4 RC,ETS,YBM(와이비엠),2023년12월,17820,10,540,9.8,예스24
2025,6,18,ETS 토익 정기시험 기출문제집 1000 Vol. 4 LC,ETS,YBM(와이비엠),2023년12월,17820,10,467,9.8,예스24
2025,6,19,워런 버핏 웨이,로버트 해그스트롬,상상스퀘어,2025년05월,29700,10,77,9.6,예스24
2025,6,20,미술관에 간 할미,할미,더퀘스트,2025년06월,18900,10,78,9.7,예스24
2025,6,21,원피스 ONE PIECE 111,오다 에이이치로,대원,2025년06월,5400,10,240,9.8,예스24
2025,6,22,해커스 토익 기출 VOCA (보카),David Cho,해커스어학연구소,2024년08월,11610,10,1166,9.6,예스24
2025,6,23,결국 국민이 합니다,이재명,오마이북,2025년04월,19800,10,976,9.1,예스24
2025,6,24,급류,정대건,민음사,2022년12월,12600,10,512,8.8,예스24
2025,6,25,위버멘쉬,프리드리히 니체,떠오름,2025년03월,16020,10,465,9.4,예스24
2025,6,26,듀얼 브레인,이선 몰릭,상상스퀘어,2025년03월,18900,10,188,8.7,예스24
2025,6,27,"혹시, 돈 얘기해도 될까요?",주언규,필름,2025년05월,17820,10,108,9.2,예스24
2025,6,28,엄마의 말 연습,윤지영,카시오페아,2022년09월,15750,10,164,9.8,예스24
2025,6,29,마침내 특이점이 시작된다,레이 커즈와일,비즈니스북스,2025년06월,27000,10,111,9.5,예스24
2025,6,30,하루 한 장 나의 어휘력을 위한 필사 노트,유선경,위즈덤하우스,2024년10월,21420,10,849,9.5,예스24
2025,6,31,행복한 철학자,우애령,하늘재,2023년11월,17100,10,39,9.8,예스24
2025,6,32,왓츠 유어 드림,사이먼 스큅,북파머스,2025년06월,19800,10,55,9.5,예스24
2025,6,33,이로운 보수 의로운 진보,"최강욱, 최강혁",한겨레출판,2025년05월,18000,10,126,9.6,예스24
2025,6,34,이재명 자서전,"이재명, 스토리텔링콘텐츠연구소",아시아,2025년06월,15120,10,37,8.9,예스24
2025,6,35,처음 읽는 그리스 로마 신화 13,최설희,미래엔아이세움,2025년06월,13950,10,120,10.0,예스24
2025,6,36,에그박사 15,에그박사,미래엔아이세움,2025년05월,14220,10,87,10.0,예스24
2025,6,37,쇼펜하우어 인생수업 (30만 부 기념 개정증보판),쇼펜하우어,하이스트,2024년02월,15750,10,172,8.9,예스24
2025,6,38,멜로우TV 3 : 멜싹오싹 위험한 미션,멜로우 TV,학산문화사(단행본),2025년06월,15120,10,21,9.6,예스24
2025,6,39,채식주의자,한강,창비,2022년03월,15300,10,1723,9.2,예스24
2025,6,40,"2025 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성,이투스북,2024년12월,17550,10,195,9.9,예스24
2025,6,41,넥서스,유발 하라리,김영사,2024년10월,25020,10,389,9.2,예스24
2025,6,42,스토너,존 윌리엄스,알에이치코리아(RHK),2015년01월,15120,10,746,9.4,예스24
2025,6,43,미지의 서울 대본집 세트,이강,BIRDBOX(버드박스),2025년07월,41400,10,28,10.0,예스24
2025,6,44,장미와 나이프,히가시노 게이고,반타,2025년06월,16200,10,149,9.6,예스24
2025,6,45,빛과 실,한강,문학과지성사,2025년04월,13500,10,289,9.6,예스24
2025,6,46,작별하지 않는다,한강,문학동네,2021년09월,15120,10,2474,9.6,예스24
2025,6,47,이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,2018년10월,18000,10,860,9.2,예스24
2025,6,48,스파이 패밀리 Spy Family 15,엔도 타츠야,학산문화사,2025년06월,5400,10,251,9.9,예스24
2025,6,49,질문의 격,유선경,앤의서재,2025년05월,16020,10,74,9.4,예스24
2025,6,50,경험의 멸종,크리스틴 로젠,어크로스,2025년05월,17820,10,82,9.0,예스24
2025,7,1,혼모노,성해나,창비,2025년03월,16200,10,674,9.1,예스24
2025,7,2,류수영의 평생 레시피,류수영,세미콜론,2025년06월,22500,10,314,9.7,예스24
2025,7,3,모순,양귀자,쓰다,2013년04월,11700,10,1804,9.6,예스24
2025,7,4,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성,이투스북,2024년12월,14850,10,195,9.7,예스24
2025,7,5,안녕이라 그랬어,김애란,문학동네,2025년06월,15120,10,245,9.8,예스24
2025,7,6,박곰희 연금 부자 수업,박곰희,인플루엔셜,2025년06월,18900,10,180,9.7,예스24
2025,7,7,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성,이투스북,2024년12월,14400,10,147,9.7,예스24
2025,7,8,청춘의 독서,유시민,웅진지식하우스,2025년04월,17010,10,557,9.4,예스24
2025,7,9,"첫 여름, 완주",김금희,무제,2025년05월,15300,10,370,9.5,예스24
2025,7,10,소년이 온다,한강,창비,2014년05월,13500,10,4537,9.7,예스24
2025,7,11,ETS 토익 정기시험 기출문제집 1000 Vol. 4 RC,ETS,YBM(와이비엠),2023년12월,17820,10,540,9.8,예스24
2025,7,12,ETS 토익 정기시험 기출문제집 1000 Vol. 4 LC,ETS,YBM(와이비엠),2023년12월,17820,10,467,9.8,예스24
2025,7,13,"2025 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성,이투스북,2024년12월,17550,10,195,9.9,예스24
2025,7,14,어른의 행복은 조용하다,태수,페이지2북스,2024년11월,16020,10,401,9.5,예스24
2025,7,15,어른의 품격을 채우는 100일 필사 노트,김종원,청림Life,2025년03월,18000,10,218,9.8,예스24
2025,7,16,단 한 번의 삶,김영하,복복서가,2025년04월,15120,10,373,9.1,예스24
2025,7,17,해커스 토익 기출 VOCA (보카),David Cho,해커스어학연구소,2024년08월,11610,10,1166,9.6,예스24
2025,7,18,초역 부처의 말,코이케 류노스케,포레스트북스,2024년05월,16020,10,624,9.5,예스24
2025,7,19,단 한 줄만 내 마음에 새긴다고 해도,나민애,포레스트북스,2025년06월,21420,10,121,9.8,예스24
2025,7,20,경험의 멸종,크리스틴 로젠,어크로스,2025년05월,17820,10,82,9.0,예스24
2025,7,21,급류,정대건,민음사,2022년12월,12600,10,512,8.8,예스24
2025,7,22,가공범,히가시노 게이고,북다,2025년07월,19800,10,282,9.3,예스24
2025,7,23,고양이 해결사 깜냥 8,홍민정,창비,2025년06월,12600,10,76,9.9,예스24
2025,7,24,국민이 지키는 나라,"대통령(윤석열) 탄핵소추위원 법률 대리인단, 정청래 국회 소추위원 국회 법제사법위원회 위원장",푸른숲,2025년07월,19800,10,154,8.9,예스24
2025,7,25,장미와 나이프,히가시노 게이고,반타,2025년06월,16200,10,149,9.6,예스24
2025,7,26,2026 써니 행정법총론 기본서,박준철,제이씨에듀,2025년07월,38700,10,103,9.9,예스24
2025,7,27,궤도,서맨사 하비,서해문집,2025년06월,15300,10,91,9.1,예스24
2025,7,28,미술관에 간 할미,할미,더퀘스트,2025년06월,18900,10,78,9.7,예스24
2025,7,29,세계 경제 지각 변동,박종훈,글로퍼스,2025년06월,19800,10,65,9.6,예스24
2025,7,30,하루 한 장 나의 어휘력을 위한 필사 노트,유선경,위즈덤하우스,2024년10월,21420,10,849,9.5,예스24
2025,7,31,고전이 답했다 마땅히 가져야 할 부에 대하여,고명환,라곰,2025년07월,16020,10,268,9.7,예스24
2025,7,32,위버멘쉬,프리드리히 니체,떠오름,2025년03월,16020,10,465,9.4,예스24
2025,7,33,먹어 보면 알지 : 호랑수박의 전설,이지은,웅진주니어,2025년07월,15300,10,61,9.8,예스24
2025,7,34,료의 생각 없는 생각,료,열림원,2025년06월,18000,10,128,7.9,예스24
2025,7,35,우리의 낙원에서 만나자 (10만 부 기념 윈터 에디션),하태완,북로망스,2025년05월,17550,10,179,9.8,예스24
2025,7,36,인생을 바꾸는 최고의 ETF,잼투리,거인의정원,2025년06월,22050,10,50,10.0,예스24
2025,7,37,자몽살구클럽,한로로,어센틱,2025년07월,10800,10,89,9.1,예스24
2025,7,38,원피스 ONE PIECE 111,오다 에이이치로,대원,2025년06월,5400,10,240,9.8,예스24
2025,7,39,2026 유휘운 행정법총론 요약노트+기출문제 (요.플.),유휘운,넥스트스터디,2025년07월,31500,10,211,9.9,예스24
2025,7,40,나는 소망한다 내게 금지된 것을,양귀자,쓰다,2019년04월,13500,10,601,9.7,예스24
2025,7,41,채식주의자,한강,창비,2022년03월,15300,10,1723,9.2,예스24
2025,7,42,홍학의 자리,정해연,엘릭시르,2021년07월,12600,10,1081,9.3,예스24
2025,7,43,듀얼 브레인,이선 몰릭,상상스퀘어,2025년03월,18900,10,188,8.7,예스24
2025,7,44,워런 버핏 웨이,로버트 해그스트롬,상상스퀘어,2025년05월,29700,10,77,9.6,예스24
2025,7,45,코스모스,칼 에드워드 세이건,사이언스북스,2006년12월,19800,10,2180,9.6,예스24
2025,7,46,넥서스,유발 하라리,김영사,2024년10월,25020,10,389,9.2,예스24
2025,7,47,미지의 서울 대본집 세트,이강,BIRDBOX(버드박스),2025년07월,41400,10,28,10.0,예스24
2025,7,48,편안함의 습격,마이클 이스터,수오서재,2025년06월,19800,10,155,9.7,예스24
